,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1277.0,FF_a,1277.0,1277,103917.5,103917.5,1277.0,1.0
1e-05,1278.039175,FF_bm3,1277.0,1277,103917.5,103917.5,1278.039175,1.0
2e-05,1279.07835,coreopt_IS_aa,1277.0,1277,103917.5,103917.5,1279.07835,1.0
4e-05,1281.1567,FF_a,1277.0,1277,103917.5,103917.5,1281.1567,1.0
8e-05,1285.3134,FF_a,1277.0,1277,103917.5,103917.5,1285.3134,1.0
0.0001,1287.39175,FF_bm3,1277.0,1277,103917.5,103917.5,1287.39175,1.0
0.0002,1297.7835,FF_bm1,1277.0,1277,103917.5,103917.5,1297.7835,1.0
0.0004,1318.567,FF_a,1277.0,1277,103917.5,103917.5,1318.567,1.0
0.0008,1360.134,FF_a,1277.0,1277,103917.5,103917.5,1360.134,1.0
0.001,1380.9175,coreopt_IS_aa,1277.0,1277,103917.5,103917.5,1380.9175,1.0
0.002,1484.835,FF_bm2,1277.0,1277,103917.5,103917.5,1484.835,1.0
0.004,1692.67,FF_mix,1277.0,1277,103917.5,103917.5,1692.67,1.0
0.008,2108.34,FF_d,1277.0,1277,103917.5,103917.5,2108.34,1.0
0.01,2316.175,FF_mix2,1277.0,1277,103917.5,103917.5,2316.175,1.0
0.02,3355.35,FF_bm2,1277.0,1277,103917.5,103917.5,3355.35,1.0
0.04,5433.7,FF_bm2,1277.0,1277,103917.5,103917.5,5433.7,1.0
0.08,9590.4,FF_bm2,1277.0,1277,103917.5,103917.5,9590.4,1.0
0.1,11668.75,FF_bm3,1277.0,1277,103917.5,103917.5,11668.75,1.0
0.2,22060.5,FF_mix,1277.0,1277,103917.5,103917.5,22060.5,1.0
0.4,42844.0,FF_mix2,1277.0,1277,103917.5,103917.5,42844.0,1.0
1.0,105194.5,FF_a,1277.0,1277,103917.5,103917.5,105194.5,1.0
10.0,1040452.0,FF_a,1277.0,1277,103917.5,103917.5,1040452.0,1.0
