,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1261.0,FF_a,1261.0,1261,118016.0,118016.0,1261.0,1.0
1e-05,1262.18016,FF_mix,1261.0,1261,118016.0,118016.0,1262.18016,1.0
2e-05,1263.36032,coreopt_IS_aa,1261.0,1261,118016.0,118016.0,1263.36032,1.0
4e-05,1265.72064,FF_a,1261.0,1261,118016.0,118016.0,1265.72064,1.0
8e-05,1270.44128,FF_a,1261.0,1261,118016.0,118016.0,1270.44128,1.0
0.0001,1272.8016,FF_mix,1261.0,1261,118016.0,118016.0,1272.8016,1.0
0.0002,1284.6032,FF_mix,1261.0,1261,118016.0,118016.0,1284.6032,1.0
0.0004,1308.2064,FF_a,1261.0,1261,118016.0,118016.0,1308.2064,1.0
0.0008,1355.4128,FF_a,1261.0,1261,118016.0,118016.0,1355.4128,1.0
0.001,1379.016,coreopt_IS_aa,1261.0,1261,118016.0,118016.0,1379.016,1.0
0.002,1497.032,FF_bm2,1261.0,1261,118016.0,118016.0,1497.032,1.0
0.004,1733.064,FF_mix,1261.0,1261,118016.0,118016.0,1733.064,1.0
0.008,2205.128,FF_mix2,1261.0,1261,118016.0,118016.0,2205.128,1.0
0.01,2441.16,FF_mix,1261.0,1261,118016.0,118016.0,2441.16,1.0
0.02,3621.32,FF_mix2,1261.0,1261,118016.0,118016.0,3621.32,1.0
0.04,5981.64,FF_bm2,1261.0,1261,118016.0,118016.0,5981.64,1.0
0.08,10702.28,coreopt_IS_da,1261.0,1261,118016.0,118016.0,10702.28,1.0
0.1,13062.6,FF_bm1,1261.0,1261,118016.0,118016.0,13062.6,1.0
0.2,24864.2,coreopt_IS_aa,1261.0,1261,118016.0,118016.0,24864.2,1.0
0.4,48467.4,coreopt_IS_aa,1261.0,1261,118016.0,118016.0,48467.4,1.0
1.0,119277.0,FF_a,1261.0,1261,118016.0,118016.0,119277.0,1.0
10.0,1181421.0,FF_a,1261.0,1261,118016.0,118016.0,1181421.0,1.0
