,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1256.0,FF_a,1256.0,1256,103665.0,103665.0,1256.0,1.0
1e-05,1257.03665,FF_mix,1256.0,1256,103665.0,103665.0,1257.03665,1.0
2e-05,1258.0733,FF_a,1256.0,1256,103665.0,103665.0,1258.0733,1.0
4e-05,1260.1466,FF_a,1256.0,1256,103665.0,103665.0,1260.1466,1.0
8e-05,1264.2932,FF_a,1256.0,1256,103665.0,103665.0,1264.2932,1.0
0.0001,1266.3665,FF_mix,1256.0,1256,103665.0,103665.0,1266.3665,1.0
0.0002,1276.733,FF_bm1,1256.0,1256,103665.0,103665.0,1276.733,1.0
0.0004,1297.466,FF_a,1256.0,1256,103665.0,103665.0,1297.466,1.0
0.0008,1338.932,FF_a,1256.0,1256,103665.0,103665.0,1338.932,1.0
0.001,1359.665,coreopt_IS_aa,1256.0,1256,103665.0,103665.0,1359.665,1.0
0.002,1463.33,FF_bm2,1256.0,1256,103665.0,103665.0,1463.33,1.0
0.004,1670.66,FF_mix2,1256.0,1256,103665.0,103665.0,1670.66,1.0
0.008,2085.32,FF_mix,1256.0,1256,103665.0,103665.0,2085.32,1.0
0.01,2292.65,FF_mix2,1256.0,1256,103665.0,103665.0,2292.65,1.0
0.02,3329.3,FF_bm2,1256.0,1256,103665.0,103665.0,3329.3,1.0
0.04,5402.6,coreopt_IS_aa,1256.0,1256,103665.0,103665.0,5402.6,1.0
0.08,9549.2,FF_bm2,1256.0,1256,103665.0,103665.0,9549.2,1.0
0.1,11622.5,FF_bm1,1256.0,1256,103665.0,103665.0,11622.5,1.0
0.2,21989.0,FF_mix2,1256.0,1256,103665.0,103665.0,21989.0,1.0
0.4,42722.0,FF_mix2,1256.0,1256,103665.0,103665.0,42722.0,1.0
1.0,104921.0,FF_a,1256.0,1256,103665.0,103665.0,104921.0,1.0
10.0,1037906.0,FF_a,1256.0,1256,103665.0,103665.0,1037906.0,1.0
